1, 2.26221, 1.86029, EDDI, P32N21BTN77PW, 2022-09-30 16:56:52,
7851, 0.981204, -0.609443, EDDI, P32N21BTN77PW, 2022-09-30 19:07:42,
7852, 0.739075, -0.828827, EDDI, P32N21BTN77PW, 2022-09-30 19:07:43,
7853, 0.582594, -0.962548, EDDI, P32N21BTN77PW, 2022-09-30 19:07:44,
7854, -0.705105, -2.22747, EDDI, P32N21BTN77PW, 2022-09-30 19:07:45,
7855, 0.750102, -0.749479, EDDI, P32N21BTN77PW, 2022-09-30 19:07:46,
7856, 0.375182, -1.1016, EDDI, P32N21BTN77PW, 2022-09-30 19:07:47,
7857, 1.05749, -0.396472, EDDI, P32N21BTN77PW, 2022-09-30 19:07:48,
7858, -1.39402, -2.82516, EDDI, P32N21BTN77PW, 2022-09-30 19:07:49,
7859, 0.896137, -0.512163, EDDI, P32N21BTN77PW, 2022-09-30 19:07:50,
7860, 1.15507, -0.230381, EDDI, P32N21BTN77PW, 2022-09-30 19:07:51,
7861, -0.947137, -2.30972, EDDI, P32N21BTN77PW, 2022-09-30 19:07:52,
7862, -0.996235, -2.33595, EDDI, P32N21BTN77PW, 2022-09-30 19:07:53,
7863, -1.34192, -2.65875, EDDI, P32N21BTN77PW, 2022-09-30 19:07:54,
7864, -1.14984, -2.44378, EDDI, P32N21BTN77PW, 2022-09-30 19:07:55,
7865, -0.122278, -1.39331, EDDI, P32N21BTN77PW, 2022-09-30 19:07:56,
7866, -0.416037, -1.66416, EDDI, P32N21BTN77PW, 2022-09-30 19:07:57,
7867, -0.210228, -1.43543, EDDI, P32N21BTN77PW, 2022-09-30 19:07:58,
7868, -0.925249, -2.12752, EDDI, P32N21BTN77PW, 2022-09-30 19:07:59,
7869, -1.45633, -2.63567, EDDI, P32N21BTN77PW, 2022-09-30 19:08:00,
7870, 0.590856, -0.565541, EDDI, P32N21BTN77PW, 2022-09-30 19:08:01,
7871, 0.636925, -0.496522, EDDI, P32N21BTN77PW, 2022-09-30 19:08:02,
7872, 0.394823, -0.715668, EDDI, P32N21BTN77PW, 2022-09-30 19:08:03,
7873, -0.327026, -1.41455, EDDI, P32N21BTN77PW, 2022-09-30 19:08:04,
7874, -0.383711, -1.44827, EDDI, P32N21BTN77PW, 2022-09-30 19:08:05,
7875, -1.23011, -2.2717, EDDI, P32N21BTN77PW, 2022-09-30 19:08:06,
7876, 1.01543, -0.00318508, EDDI, P32N21BTN77PW, 2022-09-30 19:08:07,
7877, -0.605241, -1.60087, EDDI, P32N21BTN77PW, 2022-09-30 19:08:08,
7878, -0.800386, -1.77303, EDDI, P32N21BTN77PW, 2022-09-30 19:08:09,
7879, 0.0636172, -0.886038, EDDI, P32N21BTN77PW, 2022-09-30 19:08:10,
7880, -0.905658, -1.83232, EDDI, P32N21BTN77PW, 2022-09-30 19:08:11,
7881, 1.62499, 0.721318, EDDI, P32N21BTN77PW, 2022-09-30 19:08:12,
7882, 1.18031, 0.29964, EDDI, P32N21BTN77PW, 2022-09-30 19:08:13,
7883, 1.65005, 0.792371, EDDI, P32N21BTN77PW, 2022-09-30 19:08:14,
7884, 0.986637, 0.151957, EDDI, P32N21BTN77PW, 2022-09-30 19:08:15,
7885, 1.33579, 0.524113, EDDI, P32N21BTN77PW, 2022-09-30 19:08:16,
7886, -0.379783, -1.16847, EDDI, P32N21BTN77PW, 2022-09-30 19:08:17,
7887, 1.32057, 0.554882, EDDI, P32N21BTN77PW, 2022-09-30 19:08:18,
7888, 0.401259, -0.341427, EDDI, P32N21BTN77PW, 2022-09-30 19:08:19,
7889, -0.738782, -1.45847, EDDI, P32N21BTN77PW, 2022-09-30 19:08:20,
7890, -0.300131, -0.996826, EDDI, P32N21BTN77PW, 2022-09-30 19:08:21,
7891, -0.599429, -1.27313, EDDI, P32N21BTN77PW, 2022-09-30 19:08:22,
7892, -0.935068, -1.58578, EDDI, P32N21BTN77PW, 2022-09-30 19:08:23,
7893, 0.0863356, -0.54139, EDDI, P32N21BTN77PW, 2022-09-30 19:08:24,
7894, -0.696119, -1.30086, EDDI, P32N21BTN77PW, 2022-09-30 19:08:25,
7895, -1.73367, -2.31543, EDDI, P32N21BTN77PW, 2022-09-30 19:08:26,
7896, -1.45082, -2.0096, EDDI, P32N21BTN77PW, 2022-09-30 19:08:27,
7897, 0.641114, 0.105299, EDDI, P32N21BTN77PW, 2022-09-30 19:08:28,
7898, 0.126709, -0.38614, EDDI, P32N21BTN77PW, 2022-09-30 19:08:29,
7899, -1.93843, -2.42832, EDDI, P32N21BTN77PW, 2022-09-30 19:08:30,
7900, -1.18369, -1.65063, EDDI, P32N21BTN77PW, 2022-09-30 19:08:31,
7901, -2.52315, -2.96714, EDDI, P32N21BTN77PW, 2022-09-30 19:08:32,
7902, -1.22409, -1.64514, EDDI, P32N21BTN77PW, 2022-09-30 19:08:33,
7903, -1.0432, -1.44131, EDDI, P32N21BTN77PW, 2022-09-30 19:08:34,
7904, -1.54146, -1.91665, EDDI, P32N21BTN77PW, 2022-09-30 19:08:35,
7905, 1.17247, 0.8202, EDDI, P32N21BTN77PW, 2022-09-30 19:08:36,
7906, 0.610551, 0.281187, EDDI, P32N21BTN77PW, 2022-09-30 19:08:37,
7907, -1.54584, -1.8523, EDDI, P32N21BTN77PW, 2022-09-30 19:08:38,
7908, -1.29786, -1.58144, EDDI, P32N21BTN77PW, 2022-09-30 19:08:39,
7909, -1.67163, -1.93232, EDDI, P32N21BTN77PW, 2022-09-30 19:08:40,
7910, -2.11264, -2.35047, EDDI, P32N21BTN77PW, 2022-09-30 19:08:41,
7911, -1.85994, -2.0749, EDDI, P32N21BTN77PW, 2022-09-30 19:08:42,
7912, -0.655825, -0.847947, EDDI, P32N21BTN77PW, 2022-09-30 19:08:43,
7913, -0.80375, -0.973036, EDDI, P32N21BTN77PW, 2022-09-30 19:08:44,
7914, -0.356738, -0.503202, EDDI, P32N21BTN77PW, 2022-09-30 19:08:45,
7915, -0.161678, -0.285332, EDDI, P32N21BTN77PW, 2022-09-30 19:08:46,
7916, -1.98432, -2.08518, EDDI, P32N21BTN77PW, 2022-09-30 19:08:47,
7917, 0.73469, 0.656617, EDDI, P32N21BTN77PW, 2022-09-30 19:08:48,
7918, -0.788632, -0.843935, EDDI, P32N21BTN77PW, 2022-09-30 19:08:49,
7919, -1.58333, -1.61588, EDDI, P32N21BTN77PW, 2022-09-30 19:08:50,
7920, -0.80725, -0.817057, EDDI, P32N21BTN77PW, 2022-09-30 19:08:51,
7921, -0.00698436, 0.00593348, EDDI, P32N21BTN77PW, 2022-09-30 19:08:52,
7922, 0.484119, 0.519746, EDDI, P32N21BTN77PW, 2022-09-30 19:08:53,
7923, -0.636923, -0.578602, EDDI, P32N21BTN77PW, 2022-09-30 19:08:54,
7924, -1.16554, -1.08454, EDDI, P32N21BTN77PW, 2022-09-30 19:08:55,
7925, -2.27288, -2.16922, EDDI, P32N21BTN77PW, 2022-09-30 19:08:56,
7926, -3.49907, -3.37277, EDDI, P32N21BTN77PW, 2022-09-30 19:08:57,
7927, -1.37707, -1.22814, EDDI, P32N21BTN77PW, 2022-09-30 19:08:58,
7928, -2.67096, -2.49943, EDDI, P32N21BTN77PW, 2022-09-30 19:08:59,
7929, 0.0882214, 0.282341, EDDI, P32N21BTN77PW, 2022-09-30 19:09:00,
7930, -0.547373, -0.330685, EDDI, P32N21BTN77PW, 2022-09-30 19:09:01,
7931, 0.0169579, 0.256195, EDDI, P32N21BTN77PW, 2022-09-30 19:09:02,
7932, -0.850961, -0.589195, EDDI, P32N21BTN77PW, 2022-09-30 19:09:03,
7933, -0.369594, -0.0853189, EDDI, P32N21BTN77PW, 2022-09-30 19:09:04,
7934, -2.84213, -2.53536, EDDI, P32N21BTN77PW, 2022-09-30 19:09:05,
7935, -0.231462, 0.0977685, EDDI, P32N21BTN77PW, 2022-09-30 19:09:06,
7936, -3.22091, -2.86924, EDDI, P32N21BTN77PW, 2022-09-30 19:09:07,
7937, 0.77398, 1.14808, EDDI, P32N21BTN77PW, 2022-09-30 19:09:08,
7938, -0.0534282, 0.343071, EDDI, P32N21BTN77PW, 2022-09-30 19:09:09,
7939, 0.287159, 0.706035, EDDI, P32N21BTN77PW, 2022-09-30 19:09:10,
7940, -1.75307, -1.31184, EDDI, P32N21BTN77PW, 2022-09-30 19:09:11,
7941, -0.236761, 0.2268, EDDI, P32N21BTN77PW, 2022-09-30 19:09:12,
7942, 0.278166, 0.764033, EDDI, P32N21BTN77PW, 2022-09-30 19:09:13,
7943, -1.47653, -0.968381, EDDI, P32N21BTN77PW, 2022-09-30 19:09:14,
7944, -0.996086, -0.465681, EDDI, P32N21BTN77PW, 2022-09-30 19:09:15,
7945, 0.0557357, 0.608373, EDDI, P32N21BTN77PW, 2022-09-30 19:09:16,
7946, 0.380706, 0.955548, EDDI, P32N21BTN77PW, 2022-09-30 19:09:17,
7947, -0.832689, -0.235667, EDDI, P32N21BTN77PW, 2022-09-30 19:09:18,
7948, -0.355493, 0.263681, EDDI, P32N21BTN77PW, 2022-09-30 19:09:19,
7949, -0.481476, 0.159823, EDDI, P32N21BTN77PW, 2022-09-30 19:09:20,
7950, -2.00615, -1.34275, EDDI, P32N21BTN77PW, 2022-09-30 19:09:21,
7951, -1.70251, -1.01704, EDDI, P32N21BTN77PW, 2022-09-30 19:09:22,
7952, -1.98244, -1.27494, EDDI, P32N21BTN77PW, 2022-09-30 19:09:23,
7953, -2.04738, -1.31786, EDDI, P32N21BTN77PW, 2022-09-30 19:09:24,
7954, -0.823144, -0.0716394, EDDI, P32N21BTN77PW, 2022-09-30 19:09:25,
7955, -0.0603423, 0.713117, EDDI, P32N21BTN77PW, 2022-09-30 19:09:26,
7956, -0.956962, -0.161579, EDDI, P32N21BTN77PW, 2022-09-30 19:09:27,
7957, -3.07831, -2.26103, EDDI, P32N21BTN77PW, 2022-09-30 19:09:28,
7958, -0.164779, 0.674361, EDDI, P32N21BTN77PW, 2022-09-30 19:09:29,
7959, -3.04758, -2.18661, EDDI, P32N21BTN77PW, 2022-09-30 19:09:30,
7960, -3.17004, -2.28727, EDDI, P32N21BTN77PW, 2022-09-30 19:09:31,
7961, -2.44471, -1.54017, EDDI, P32N21BTN77PW, 2022-09-30 19:09:32,
7962, -2.29887, -1.3726, EDDI, P32N21BTN77PW, 2022-09-30 19:09:33,
7963, -1.59266, -0.644683, EDDI, P32N21BTN77PW, 2022-09-30 19:09:34,
7964, -3.13785, -2.16821, EDDI, P32N21BTN77PW, 2022-09-30 19:09:35,
7965, -1.08022, -0.0889333, EDDI, P32N21BTN77PW, 2022-09-30 19:09:36,
7966, -2.53428, -1.52139, EDDI, P32N21BTN77PW, 2022-09-30 19:09:37,
7967, -3.48065, -2.44619, EDDI, P32N21BTN77PW, 2022-09-30 19:09:38,
7968, -1.45101, -0.395027, EDDI, P32N21BTN77PW, 2022-09-30 19:09:39,
7969, -0.98227, 0.0952142, EDDI, P32N21BTN77PW, 2022-09-30 19:09:40,
7970, -2.2957, -1.19676, EDDI, P32N21BTN77PW, 2022-09-30 19:09:41,
7971, -1.73454, -0.614164, EDDI, P32N21BTN77PW, 2022-09-30 19:09:42,
7972, -0.573155, 0.568606, EDDI, P32N21BTN77PW, 2022-09-30 19:09:43,
7973, -2.09801, -0.934895, EDDI, P32N21BTN77PW, 2022-09-30 19:09:44,
7974, -2.27148, -1.08705, EDDI, P32N21BTN77PW, 2022-09-30 19:09:45,
7975, -1.15003, 0.0556755, EDDI, P32N21BTN77PW, 2022-09-30 19:09:46,
7976, -2.30599, -1.07904, EDDI, P32N21BTN77PW, 2022-09-30 19:09:47,
7977, -2.14296, -0.894809, EDDI, P32N21BTN77PW, 2022-09-30 19:09:48,
7978, -1.07076, 0.198553, EDDI, P32N21BTN77PW, 2022-09-30 19:09:49,
7979, -2.13131, -0.84087, EDDI, P32N21BTN77PW, 2022-09-30 19:09:50,
7980, -2.89531, -1.58379, EDDI, P32N21BTN77PW, 2022-09-30 19:09:51,
7981, -0.841766, 0.490799, EDDI, P32N21BTN77PW, 2022-09-30 19:09:52,
7982, -2.14416, -0.79059, EDDI, P32N21BTN77PW, 2022-09-30 19:09:53,
7983, -3.03528, -1.66075, EDDI, P32N21BTN77PW, 2022-09-30 19:09:54,
7984, -2.89754, -1.50209, EDDI, P32N21BTN77PW, 2022-09-30 19:09:55,
7985, -1.82894, -0.412601, EDDI, P32N21BTN77PW, 2022-09-30 19:09:56,
7986, -3.1519, -1.71472, EDDI, P32N21BTN77PW, 2022-09-30 19:09:57,
7987, -2.51085, -1.05288, EDDI, P32N21BTN77PW, 2022-09-30 19:09:58,
7988, -1.23611, 0.242617, EDDI, P32N21BTN77PW, 2022-09-30 19:09:59,
7989, -1.65107, -0.151631, EDDI, P32N21BTN77PW, 2022-09-30 19:10:00,
7990, -2.25404, -0.733933, EDDI, P32N21BTN77PW, 2022-09-30 19:10:01,
7991, 0.565475, 2.10621, EDDI, P32N21BTN77PW, 2022-09-30 19:10:02,
7992, -3.51625, -1.95493, EDDI, P32N21BTN77PW, 2022-09-30 19:10:03,
7993, -0.0246545, 1.5572, EDDI, P32N21BTN77PW, 2022-09-30 19:10:04,
7994, -3.41451, -1.81216, EDDI, P32N21BTN77PW, 2022-09-30 19:10:05,
7995, -0.246945, 1.37584, EDDI, P32N21BTN77PW, 2022-09-30 19:10:06,
7996, -2.5271, -0.883914, EDDI, P32N21BTN77PW, 2022-09-30 19:10:07,
7997, -1.89437, -0.230826, EDDI, P32N21BTN77PW, 2022-09-30 19:10:08,
7998, -1.01898, 0.664871, EDDI, P32N21BTN77PW, 2022-09-30 19:10:09,
7999, -2.35862, -0.654504, EDDI, P32N21BTN77PW, 2022-09-30 19:10:10,
8000, -0.673604, 1.05072, EDDI, P32N21BTN77PW, 2022-09-30 19:10:11,
8001, -2.62051, -0.876017, EDDI, P32N21BTN77PW, 2022-09-30 19:10:12,
8002, -0.995029, 0.769587, EDDI, P32N21BTN77PW, 2022-09-30 19:10:13,
8003, -2.39179, -0.607107, EDDI, P32N21BTN77PW, 2022-09-30 19:10:14,
8004, -3.6538, -1.84909, EDDI, P32N21BTN77PW, 2022-09-30 19:10:15,
8005, -0.979417, 0.845269, EDDI, P32N21BTN77PW, 2022-09-30 19:10:15,
8006, -2.69666, -0.85205, EDDI, P32N21BTN77PW, 2022-09-30 19:10:17,
8007, -1.06766, 0.796829, EDDI, P32N21BTN77PW, 2022-09-30 19:10:17,
8008, -2.00968, -0.125366, EDDI, P32N21BTN77PW, 2022-09-30 19:10:19,
8009, -1.7463, 0.157792, EDDI, P32N21BTN77PW, 2022-09-30 19:10:20,
8010, -1.82706, 0.0967559, EDDI, P32N21BTN77PW, 2022-09-30 19:10:21,
8011, -1.13568, 0.807804, EDDI, P32N21BTN77PW, 2022-09-30 19:10:22,
8012, -1.46526, 0.497852, EDDI, P32N21BTN77PW, 2022-09-30 19:10:22,
8013, -2.49428, -0.511599, EDDI, P32N21BTN77PW, 2022-09-30 19:10:24,
8014, -2.06945, -0.0672437, EDDI, P32N21BTN77PW, 2022-09-30 19:10:24,
8015, -1.35334, 0.668329, EDDI, P32N21BTN77PW, 2022-09-30 19:10:26,
8016, -3.33198, -1.29089, EDDI, P32N21BTN77PW, 2022-09-30 19:10:27,
8017, -3.83692, -1.77647, EDDI, P32N21BTN77PW, 2022-09-30 19:10:28,
8018, -3.52659, -1.44684, EDDI, P32N21BTN77PW, 2022-09-30 19:10:29,
8019, -0.055147, 2.04386, EDDI, P32N21BTN77PW, 2022-09-30 19:10:29,
8020, -2.58784, -0.469627, EDDI, P32N21BTN77PW, 2022-09-30 19:10:31,
8021, -2.34047, -0.203116, EDDI, P32N21BTN77PW, 2022-09-30 19:10:32,
8022, -1.46934, 0.687113, EDDI, P32N21BTN77PW, 2022-09-30 19:10:33,
8023, -1.84987, 0.325614, EDDI, P32N21BTN77PW, 2022-09-30 19:10:34,
8024, -3.25941, -1.06494, EDDI, P32N21BTN77PW, 2022-09-30 19:10:35,
8025, -2.95852, -0.74513, EDDI, P32N21BTN77PW, 2022-09-30 19:10:36,
8026, -2.8742, -0.641942, EDDI, P32N21BTN77PW, 2022-09-30 19:10:36,
8027, -2.75034, -0.499266, EDDI, P32N21BTN77PW, 2022-09-30 19:10:38,
8028, -3.43836, -1.16852, EDDI, P32N21BTN77PW, 2022-09-30 19:10:39,
8029, -2.16264, 0.125892, EDDI, P32N21BTN77PW, 2022-09-30 19:10:40,
8030, -1.75671, 0.550464, EDDI, P32N21BTN77PW, 2022-09-30 19:10:41,
8031, -1.78529, 0.540468, EDDI, P32N21BTN77PW, 2022-09-30 19:10:41,
8032, -3.00395, -0.659661, EDDI, P32N21BTN77PW, 2022-09-30 19:10:43,
8033, -1.83328, 0.529476, EDDI, P32N21BTN77PW, 2022-09-30 19:10:43,
8034, -3.70044, -1.31927, EDDI, P32N21BTN77PW, 2022-09-30 19:10:45,
8035, -2.39939, 0.00013039, EDDI, P32N21BTN77PW, 2022-09-30 19:10:46,
8036, -1.58877, 0.829036, EDDI, P32N21BTN77PW, 2022-09-30 19:10:47,
8037, -2.0499, 0.386149, EDDI, P32N21BTN77PW, 2022-09-30 19:10:48,
8038, -2.51071, -0.0564897, EDDI, P32N21BTN77PW, 2022-09-30 19:10:48,
8039, -3.17837, -0.706043, EDDI, P32N21BTN77PW, 2022-09-30 19:10:50,
8040, -3.66817, -1.17779, EDDI, P32N21BTN77PW, 2022-09-30 19:10:50,
8041, -1.52601, 0.982363, EDDI, P32N21BTN77PW, 2022-09-30 19:10:52,
8042, -2.70942, -0.183117, EDDI, P32N21BTN77PW, 2022-09-30 19:10:53,
8043, -1.88159, 0.662578, EDDI, P32N21BTN77PW, 2022-09-30 19:10:54,
8044, -1.98381, 0.578168, EDDI, P32N21BTN77PW, 2022-09-30 19:10:55,
8045, -3.4068, -0.827077, EDDI, P32N21BTN77PW, 2022-09-30 19:10:55,
8046, -2.62642, -0.0290077, EDDI, P32N21BTN77PW, 2022-09-30 19:10:57,
8047, -3.0982, -0.483175, EDDI, P32N21BTN77PW, 2022-09-30 19:10:57,
8048, -1.64967, 0.98292, EDDI, P32N21BTN77PW, 2022-09-30 19:10:59,
8049, -3.21557, -0.565486, EDDI, P32N21BTN77PW, 2022-09-30 19:11:00,
8050, -2.45805, 0.209461, EDDI, P32N21BTN77PW, 2022-09-30 19:11:01,
8051, -2.27944, 0.405439, EDDI, P32N21BTN77PW, 2022-09-30 19:11:02,
8052, -3.45554, -0.753355, EDDI, P32N21BTN77PW, 2022-09-30 19:11:02,
8053, 0.0969644, 2.81639, EDDI, P32N21BTN77PW, 2022-09-30 19:11:04,
8054, -2.10535, 0.631252, EDDI, P32N21BTN77PW, 2022-09-30 19:11:05,
8055, -3.93845, -1.18474, EDDI, P32N21BTN77PW, 2022-09-30 19:11:06,
8056, -2.50915, 0.261599, EDDI, P32N21BTN77PW, 2022-09-30 19:11:07,
8057, -1.62789, 1.15984, EDDI, P32N21BTN77PW, 2022-09-30 19:11:08,
8058, -1.66632, 1.13832, EDDI, P32N21BTN77PW, 2022-09-30 19:11:09,
8059, -3.68774, -0.86625, EDDI, P32N21BTN77PW, 2022-09-30 19:11:09,
8060, -2.42404, 0.41423, EDDI, P32N21BTN77PW, 2022-09-30 19:11:11,
8061, -1.33453, 1.52046, EDDI, P32N21BTN77PW, 2022-09-30 19:11:12,
8062, -2.62658, 0.245057, EDDI, P32N21BTN77PW, 2022-09-30 19:11:13,
8063, -2.49053, 0.397686, EDDI, P32N21BTN77PW, 2022-09-30 19:11:14,
8064, -2.12371, 0.781015, EDDI, P32N21BTN77PW, 2022-09-30 19:11:14,
8065, -2.94787, -0.0266928, EDDI, P32N21BTN77PW, 2022-09-30 19:11:16,
8066, -3.65408, -0.716533, EDDI, P32N21BTN77PW, 2022-09-30 19:11:16,
8067, -3.22527, -0.271407, EDDI, P32N21BTN77PW, 2022-09-30 19:11:18,
8068, -1.55517, 1.41493, EDDI, P32N21BTN77PW, 2022-09-30 19:11:19,
8069, -2.76189, 0.22438, EDDI, P32N21BTN77PW, 2022-09-30 19:11:20,
8070, -3.04945, -0.0470763, EDDI, P32N21BTN77PW, 2022-09-30 19:11:21,
8071, -4.69916, -1.68075, EDDI, P32N21BTN77PW, 2022-09-30 19:11:21,
8072, -1.72492, 1.30945, EDDI, P32N21BTN77PW, 2022-09-30 19:11:23,
8073, -1.60122, 1.44905, EDDI, P32N21BTN77PW, 2022-09-30 19:11:23,
8074, -1.6828, 1.3833, EDDI, P32N21BTN77PW, 2022-09-30 19:11:25,
8075, -3.82755, -0.745699, EDDI, P32N21BTN77PW, 2022-09-30 19:11:26,
8076, -4.15253, -1.05499, EDDI, P32N21BTN77PW, 2022-09-30 19:11:27,
8077, -3.261, -0.147855, EDDI, P32N21BTN77PW, 2022-09-30 19:11:28,
8078, -1.76415, 1.36454, EDDI, P32N21BTN77PW, 2022-09-30 19:11:28,
8079, -2.48956, 0.654601, EDDI, P32N21BTN77PW, 2022-09-30 19:11:30,
8080, -3.51683, -0.357271, EDDI, P32N21BTN77PW, 2022-09-30 19:11:31,
8081, -1.5578, 1.61709, EDDI, P32N21BTN77PW, 2022-09-30 19:11:32,
8082, -3.58136, -0.391222, EDDI, P32N21BTN77PW, 2022-09-30 19:11:33,
8083, -2.41048, 0.794845, EDDI, P32N21BTN77PW, 2022-09-30 19:11:34,
8084, -2.66339, 0.557039, EDDI, P32N21BTN77PW, 2022-09-30 19:11:35,
8085, -5.42682, -2.19135, EDDI, P32N21BTN77PW, 2022-09-30 19:11:35,
8086, -1.27854, 1.9719, EDDI, P32N21BTN77PW, 2022-09-30 19:11:37,
8087, -0.563015, 2.70231, EDDI, P32N21BTN77PW, 2022-09-30 19:11:38,
8088, -2.19551, 1.08464, EDDI, P32N21BTN77PW, 2022-09-30 19:11:39,
8089, -3.38229, -0.087396, EDDI, P32N21BTN77PW, 2022-09-30 19:11:40,
8090, -3.00598, 0.303578, EDDI, P32N21BTN77PW, 2022-09-30 19:11:40,
8091, -2.71485, 0.609307, EDDI, P32N21BTN77PW, 2022-09-30 19:11:42,
8092, -2.17176, 1.16692, EDDI, P32N21BTN77PW, 2022-09-30 19:11:42,
8093, -1.4025, 1.95063, EDDI, P32N21BTN77PW, 2022-09-30 19:11:44,
8094, -2.52644, 0.841062, EDDI, P32N21BTN77PW, 2022-09-30 19:11:45,
8095, -4.06017, -0.67837, EDDI, P32N21BTN77PW, 2022-09-30 19:11:46,
8096, -3.48675, -0.0907249, EDDI, P32N21BTN77PW, 2022-09-30 19:11:47,
8097, -1.43578, 1.9744, EDDI, P32N21BTN77PW, 2022-09-30 19:11:47,
8098, -2.96705, 0.4572, EDDI, P32N21BTN77PW, 2022-09-30 19:11:49,
8099, -2.9374, 0.500842, EDDI, P32N21BTN77PW, 2022-09-30 19:11:49,
8100, -3.68583, -0.233666, EDDI, P32N21BTN77PW, 2022-09-30 19:11:51,
8101, -3.76132, -0.295315, EDDI, P32N21BTN77PW, 2022-09-30 19:11:52,
8102, -3.59282, -0.113048, EDDI, P32N21BTN77PW, 2022-09-30 19:11:53,
8103, -2.09334, 1.40013, EDDI, P32N21BTN77PW, 2022-09-30 19:11:54,
8104, -2.63893, 0.868155, EDDI, P32N21BTN77PW, 2022-09-30 19:11:54,
8105, -3.34424, 0.17638, EDDI, P32N21BTN77PW, 2022-09-30 19:11:56,
8106, -2.97076, 0.563316, EDDI, P32N21BTN77PW, 2022-09-30 19:11:56,
8107, -2.25076, 1.29671, EDDI, P32N21BTN77PW, 2022-09-30 19:11:58,
8108, -4.40475, -0.843986, EDDI, P32N21BTN77PW, 2022-09-30 19:11:59,
8109, -1.3782, 2.19579, EDDI, P32N21BTN77PW, 2022-09-30 19:12:00,
8110, -1.61831, 1.96883, EDDI, P32N21BTN77PW, 2022-09-30 19:12:01,
8111, -2.37523, 1.22499, EDDI, P32N21BTN77PW, 2022-09-30 19:12:01,
8112, -2.81958, 0.793624, EDDI, P32N21BTN77PW, 2022-09-30 19:12:03,
8113, -3.24915, 0.376972, EDDI, P32N21BTN77PW, 2022-09-30 19:12:04,
8114, -2.41886, 1.22009, EDDI, P32N21BTN77PW, 2022-09-30 19:12:05,
8115, -3.25668, 0.395028, EDDI, P32N21BTN77PW, 2022-09-30 19:12:06,
8116, -2.41515, 1.24924, EDDI, P32N21BTN77PW, 2022-09-30 19:12:07,
8117, -3.36843, 0.308561, EDDI, P32N21BTN77PW, 2022-09-30 19:12:08,
8118, -5.02151, -1.332, EDDI, P32N21BTN77PW, 2022-09-30 19:12:08,
8119, -4.71547, -1.01352, EDDI, P32N21BTN77PW, 2022-09-30 19:12:10,
8120, -1.38138, 2.33293, EDDI, P32N21BTN77PW, 2022-09-30 19:12:11,
8121, -3.05362, 0.672964, EDDI, P32N21BTN77PW, 2022-09-30 19:12:12,
8122, -0.598668, 3.14011, EDDI, P32N21BTN77PW, 2022-09-30 19:12:13,
8123, -2.1484, 1.6025, EDDI, P32N21BTN77PW, 2022-09-30 19:12:13,
8124, -1.38373, 2.37921, EDDI, P32N21BTN77PW, 2022-09-30 19:12:15,
8125, -1.75104, 2.02386, EDDI, P32N21BTN77PW, 2022-09-30 19:12:15,
8126, -3.16897, 0.617801, EDDI, P32N21BTN77PW, 2022-09-30 19:12:17,
8127, -2.25397, 1.5446, EDDI, P32N21BTN77PW, 2022-09-30 19:12:18,
8128, -3.59286, 0.217425, EDDI, P32N21BTN77PW, 2022-09-30 19:12:19,
8129, -2.57431, 1.24761, EDDI, P32N21BTN77PW, 2022-09-30 19:12:20,
8130, -0.929088, 2.90438, EDDI, P32N21BTN77PW, 2022-09-30 19:12:20,
8131, -3.50238, 0.342553, EDDI, P32N21BTN77PW, 2022-09-30 19:12:22,
8132, -2.20949, 1.64684, EDDI, P32N21BTN77PW, 2022-09-30 19:12:22,
8133, -3.25011, 0.617525, EDDI, P32N21BTN77PW, 2022-09-30 19:12:24,
8134, -4.53374, -0.654881, EDDI, P32N21BTN77PW, 2022-09-30 19:12:25,
8135, -3.8255, 0.0645016, EDDI, P32N21BTN77PW, 2022-09-30 19:12:26,
8136, -1.93906, 1.962, EDDI, P32N21BTN77PW, 2022-09-30 19:12:27,
8137, -3.20417, 0.707865, EDDI, P32N21BTN77PW, 2022-09-30 19:12:27,
8138, -1.90385, 2.01908, EDDI, P32N21BTN77PW, 2022-09-30 19:12:29,
8139, -3.57443, 0.35931, EDDI, P32N21BTN77PW, 2022-09-30 19:12:29,
8140, -2.47911, 1.46536, EDDI, P32N21BTN77PW, 2022-09-30 19:12:31,
8141, -3.49761, 0.457512, EDDI, P32N21BTN77PW, 2022-09-30 19:12:32,
8142, -3.20107, 0.764614, EDDI, P32N21BTN77PW, 2022-09-30 19:12:33,
8143, -2.19891, 1.77725, EDDI, P32N21BTN77PW, 2022-09-30 19:12:34,
8144, -5.01612, -1.02956, EDDI, P32N21BTN77PW, 2022-09-30 19:12:34,
8145, -2.13089, 1.86599, EDDI, P32N21BTN77PW, 2022-09-30 19:12:36,
8146, -5.12933, -1.12222, EDDI, P32N21BTN77PW, 2022-09-30 19:12:37,
8147, -3.33661, 0.680635, EDDI, P32N21BTN77PW, 2022-09-30 19:12:38,
8148, -1.78989, 2.23742, EDDI, P32N21BTN77PW, 2022-09-30 19:12:39,
8149, -2.88537, 1.15192, EDDI, P32N21BTN77PW, 2022-09-30 19:12:40,
8150, -3.03939, 1.0078, EDDI, P32N21BTN77PW, 2022-09-30 19:12:41,
8151, -2.61728, 1.43971, EDDI, P32N21BTN77PW, 2022-09-30 19:12:41,
8152, -3.19259, 0.874132, EDDI, P32N21BTN77PW, 2022-09-30 19:12:43,
